0.1 .517623
0.2 .447859
0.3 .524709
0.4 .519525
0.5 .528801
0.6 .516058
0.7 .516526
0.8 .549279
0.9 .515129
1.0 .489656
1.5 .579270
2.0 .574807
3 .449026
4 .524154
5 .538210
